team_id	team_name	team_games	Net_Rush_Yds	Pass_Yds	Tot_Off	Plays	Yds_Per_Play	First_Downs_By_Penalty	Penalties	Penalties_Per_Game	Penalties_Yds_Per_Game	Tot_Off_Yards_Per_Game	opp_team_games	opp_Net_Rush_Yds	opp_Pass_Yds	opp_Tot_Off	opp_Plays	opp_Yds_Per_Play	opp_First_Downs_By_Penalty	opp_Penalties	opp_Penalties_Per_Game	opp_Penalties_Yds_Per_Game	opp_Tot_Off_Yards_Per_Game
522	Oklahoma	13	2,911	2,588	423.00	942	0.00	19	87	6.69	55.62	423.00	13	2,911	2,588	423.00	942	0.00	19	87	6.69	55.62	423.00
523	Old Dominion	12	1,915	4,313	519.00	920	0.00	18	74	6.17	54.08	519.00	12	1,915	4,313	519.00	920	0.00	18	74	6.17	54.08	519.00
366	Louisiana Tech	12	1,922	2,472	366.17	858	0.00	23	57	4.75	41.17	366.17	12	1,922	2,472	366.17	858	0.00	23	57	4.75	41.17	366.17
367	Louisville	13	1,909	4,082	460.85	894	0.00	9	92	7.08	64.31	460.85	13	1,909	4,082	460.85	894	0.00	9	92	7.08	64.31	460.85
365	LSU	13	2,630	3,263	453.31	849	0.00	20	90	6.92	56.31	453.31	13	2,630	3,263	453.31	849	0.00	20	90	6.92	56.31	453.31
528	Oregon St.	13	1,227	4,844	467.00	980	0.00	25	82	6.31	50.62	467.00	13	1,227	4,844	467.00	980	0.00	25	82	6.31	50.62	467.00
529	Oregon	13	3,556	3,789	565.00	973	0.00	13	106	8.15	70.15	565.00	13	3,556	3,789	565.00	973	0.00	13	106	8.15	70.15	565.00
587	Rutgers	13	1,684	3,063	365.15	897	0.00	23	84	6.46	53.77	365.15	13	1,684	3,063	365.15	897	0.00	23	84	6.46	53.77	365.15
301	Illinois	12	1,668	3,452	426.67	866	0.00	20	70	5.83	46.92	426.67	12	1,668	3,452	426.67	866	0.00	20	70	5.83	46.92	426.67
306	Indiana	12	2,422	3,680	508.50	928	0.00	16	62	5.17	42.92	508.50	12	2,422	3,680	508.50	928	0.00	16	62	5.17	42.92	508.50
388	Marshall	14	2,883	4,122	500.36	1,093	0.00	27	84	6.00	46.36	500.36	14	2,883	4,122	500.36	1,093	0.00	27	84	6.00	46.36	500.36
107	California	12	1,466	3,977	453.58	1,045	0.00	22	85	7.08	67.58	453.58	12	1,466	3,977	453.58	1,045	0.00	22	85	7.08	67.58	453.58
31	Arkansas	12	2,504	1,782	357.17	775	0.00	11	49	4.08	38.42	357.17	12	2,504	1,782	357.17	775	0.00	11	49	4.08	38.42	357.17
30	Arkansas St.	13	2,674	2,627	407.77	947	0.00	11	94	7.23	60.23	407.77	13	2,674	2,627	407.77	947	0.00	11	94	7.23	60.23	407.77
37	Auburn	14	4,596	2,422	501.29	1,014	0.00	15	70	5.00	40.64	501.29	14	4,596	2,422	501.29	1,014	0.00	15	70	5.00	40.64	501.29
519	Ohio	13	1,742	3,190	379.38	887	0.00	26	74	5.69	54.77	379.38	13	1,742	3,190	379.38	887	0.00	26	74	5.69	54.77	379.38
518	Ohio St.	14	4,321	2,846	511.93	1,003	0.00	19	73	5.21	45.57	511.93	14	4,321	2,846	511.93	1,003	0.00	19	73	5.21	45.57	511.93
646	South Ala.	12	2,073	3,033	425.50	882	0.00	20	64	5.33	45.75	425.50	12	2,073	3,033	425.50	882	0.00	20	64	5.33	45.75	425.50
648	South Carolina	13	2,580	3,300	452.31	920	0.00	12	69	5.31	41.77	452.31	13	2,580	3,300	452.31	920	0.00	12	69	5.31	41.77	452.31
513	Notre Dame	13	1,967	3,313	406.15	869	0.00	23	73	5.62	46.00	406.15	13	1,967	3,313	406.15	869	0.00	23	73	5.62	46.00	406.15
433	Ole Miss	13	2,470	3,683	473.31	1,018	0.00	19	72	5.54	41.62	473.31	13	2,470	3,683	473.31	1,018	0.00	19	72	5.54	41.62	473.31
430	Mississippi St.	13	2,469	3,178	434.38	956	0.00	15	64	4.92	39.62	434.38	13	2,469	3,178	434.38	956	0.00	15	64	4.92	39.62	434.38
626	San Diego St.	13	2,166	3,358	424.92	972	0.00	16	88	6.77	59.08	424.92	13	2,166	3,358	424.92	972	0.00	16	88	6.77	59.08	424.92
334	Kentucky	12	1,775	2,319	341.17	774	0.00	19	69	5.75	49.25	341.17	12	1,775	2,319	341.17	774	0.00	19	69	5.75	49.25	341.17
331	Kent St.	12	2,189	2,238	368.92	797	0.00	18	74	6.17	53.42	368.92	12	2,189	2,238	368.92	797	0.00	18	74	6.17	53.42	368.92
457	North Carolina	13	1,928	3,606	425.69	943	0.00	17	96	7.38	63.92	425.69	13	1,928	3,606	425.69	943	0.00	17	96	7.38	63.92	425.69
66	Boise St.	13	2,578	3,610	476.00	1,029	0.00	21	54	4.15	37.62	476.00	13	2,578	3,610	476.00	1,029	0.00	21	54	4.15	37.62	476.00
67	Boston College	13	2,762	2,012	367.23	791	0.00	12	47	3.62	30.69	367.23	13	2,762	2,012	367.23	791	0.00	12	47	3.62	30.69	367.23
253	Ga. Southern	11	3,964	1,002	451.45	728	0.00	16	67	6.09	58.00	451.45	11	3,964	1,002	451.45	728	0.00	16	67	6.09	58.00	451.45
257	Georgia	13	2,209	4,085	484.15	945	0.00	23	83	6.38	47.46	484.15	13	2,209	4,085	484.15	945	0.00	23	83	6.38	47.46	484.15
254	Georgia St.	12	1,227	3,036	355.25	794	0.00	23	77	6.42	47.42	355.25	12	1,227	3,036	355.25	794	0.00	23	77	6.42	47.42	355.25
255	Georgia Tech	13	3,891	1,695	429.69	916	0.00	15	63	4.85	40.69	429.69	13	3,891	1,695	429.69	916	0.00	15	63	4.85	40.69	429.69
746	Virginia	12	1,879	2,542	368.42	995	0.00	19	81	6.75	54.92	368.42	12	1,879	2,542	368.42	995	0.00	19	81	6.75	54.92	368.42
731	Utah St.	14	2,493	3,268	411.50	1,073	0.00	26	84	6.00	55.86	411.50	14	2,493	3,268	411.50	1,073	0.00	26	84	6.00	55.86	411.50
657	Southern California	14	2,419	3,180	399.93	924	0.00	20	94	6.71	57.93	399.93	14	2,419	3,180	399.93	924	0.00	20	94	6.71	57.93	399.93
732	Utah	12	1,924	2,835	396.58	864	0.00	18	56	4.67	45.17	396.58	12	1,924	2,835	396.58	864	0.00	18	56	4.67	45.17	396.58
509	Northwestern	12	2,069	2,726	399.58	889	0.00	10	49	4.08	34.75	399.58	12	2,069	2,726	399.58	889	0.00	10	49	4.08	34.75	399.58
503	Northern Ill.	14	4,161	3,116	519.79	1,073	0.00	17	75	5.36	45.50	519.79	14	4,161	3,116	519.79	1,073	0.00	17	75	5.36	45.50	519.79
630	San Jose St.	12	1,648	4,271	493.25	928	0.00	18	61	5.08	46.75	493.25	12	1,648	4,271	493.25	928	0.00	18	61	5.08	46.75	493.25
756	Washington	13	3,107	3,384	499.31	1,023	0.00	15	105	8.08	71.69	499.31	13	3,107	3,384	499.31	1,023	0.00	15	105	8.08	71.69	499.31
754	Washington St.	13	694	4,784	421.38	999	0.00	24	75	5.77	48.31	421.38	13	694	4,784	421.38	999	0.00	24	75	5.77	48.31	421.38
465	UNLV	13	2,243	3,105	411.38	990	0.00	18	45	3.46	31.23	411.38	13	2,243	3,105	411.38	990	0.00	18	45	3.46	31.23	411.38
466	Nevada	12	2,148	3,003	429.25	974	0.00	19	69	5.75	46.08	429.25	12	2,148	3,003	429.25	974	0.00	19	69	5.75	46.08	429.25
545	Pittsburgh	13	1,634	3,074	362.15	853	0.00	14	75	5.77	46.54	362.15	13	1,634	3,074	362.15	853	0.00	14	75	5.77	46.54	362.15
463	Nebraska	13	2,804	2,557	412.38	962	0.00	17	76	5.85	51.15	412.38	13	2,804	2,557	412.38	962	0.00	17	76	5.85	51.15	412.38
229	Fla. Atlantic	12	2,195	2,380	381.25	852	0.00	20	56	4.67	40.08	381.25	12	2,195	2,380	381.25	852	0.00	20	56	4.67	40.08	381.25
811	Wyoming	12	2,285	3,389	472.83	922	0.00	21	66	5.50	49.33	472.83	12	2,285	3,389	472.83	922	0.00	21	66	5.50	49.33	472.83
164	UConn	12	1,013	2,810	318.58	827	0.00	22	56	4.67	41.08	318.58	12	1,013	2,810	318.58	827	0.00	22	56	4.67	41.08	318.58
96	Fresno St.	13	1,989	5,133	547.85	1,088	0.00	31	68	5.23	52.46	547.85	13	1,989	5,133	547.85	1,088	0.00	31	68	5.23	52.46	547.85
726	Navy	13	4,230	1,117	411.31	921	0.00	18	34	2.62	21.69	411.31	13	4,230	1,117	411.31	921	0.00	18	34	2.62	21.69	411.31
725	Army West Point	12	3,717	931	387.33	847	0.00	18	45	3.75	32.50	387.33	12	3,717	931	387.33	847	0.00	18	45	3.75	32.50	387.33
721	Air Force	12	3,152	1,259	367.58	811	0.00	13	53	4.42	35.67	367.58	12	3,152	1,259	367.58	811	0.00	13	53	4.42	35.67	367.58
742	Virginia Tech	13	1,557	3,071	356.00	925	0.00	14	86	6.62	51.69	356.00	13	1,557	3,071	356.00	925	0.00	14	86	6.62	51.69	356.00
559	Purdue	12	805	2,590	260.92	745	0.00	8	61	5.08	42.92	260.92	12	805	2,590	260.92	745	0.00	8	61	5.08	42.92	260.92
157	Colorado	12	1,450	2,989	369.92	832	0.00	24	52	4.33	38.42	369.92	12	1,450	2,989	369.92	832	0.00	24	52	4.33	38.42	369.92
156	Colorado St.	14	2,861	3,730	470.79	1,051	0.00	14	76	5.43	48.29	470.79	14	2,861	3,730	470.79	1,051	0.00	14	76	5.43	48.29	470.79
749	Wake Forest	12	1,129	2,359	290.67	802	0.00	15	71	5.92	49.67	290.67	12	1,129	2,359	290.67	802	0.00	15	71	5.92	49.67	290.67
234	Florida St.	14	2,844	4,423	519.07	947	0.00	24	79	5.64	49.57	519.07	14	2,844	4,423	519.07	947	0.00	24	79	5.64	49.57	519.07
235	Florida	12	1,749	2,051	316.67	793	0.00	15	89	7.42	59.25	316.67	12	1,749	2,051	316.67	793	0.00	15	89	7.42	59.25	316.67
231	FIU	12	915	1,713	219.00	738	0.00	14	57	4.75	41.17	219.00	12	915	1,713	219.00	738	0.00	14	57	4.75	41.17	219.00
47	Ball St.	13	1,988	4,214	477.08	960	0.00	32	49	3.77	31.08	477.08	13	1,988	4,214	477.08	960	0.00	32	49	3.77	31.08	477.08
5	Akron	12	1,471	2,633	342.00	837	0.00	19	78	6.50	53.50	342.00	12	1,471	2,633	342.00	837	0.00	19	78	6.50	53.50	342.00
327	Kansas St.	13	2,314	2,921	402.69	828	0.00	14	66	5.08	45.00	402.69	13	2,314	2,921	402.69	828	0.00	14	66	5.08	45.00	402.69
9	UAB	12	2,137	2,578	392.92	808	0.00	15	72	6.00	48.25	392.92	12	2,137	2,578	392.92	808	0.00	15	72	6.00	48.25	392.92
328	Kansas	12	1,849	1,685	294.50	825	0.00	10	88	7.33	59.42	294.50	12	1,849	1,685	294.50	825	0.00	10	88	7.33	59.42	294.50
147	Clemson	13	2,270	4,330	507.69	1,037	0.00	15	73	5.62	50.00	507.69	13	2,270	4,330	507.69	1,037	0.00	15	73	5.62	50.00	507.69
204	Eastern Mich.	12	1,896	2,137	336.08	781	0.00	19	63	5.25	42.58	336.08	12	1,896	2,137	336.08	781	0.00	19	63	5.25	42.58	336.08
140	Cincinnati	13	2,190	3,947	472.08	985	0.00	16	80	6.15	57.85	472.08	13	2,190	3,947	472.08	985	0.00	16	80	6.15	57.85	472.08
772	Western Ky.	12	2,362	3,140	458.50	875	0.00	15	74	6.17	46.58	458.50	12	2,362	3,140	458.50	875	0.00	15	74	6.17	46.58	458.50
77	BYU	13	3,475	2,942	493.62	1,111	0.00	19	102	7.85	66.38	493.62	13	3,475	2,942	493.62	1,111	0.00	19	102	7.85	66.38	493.62
71	Bowling Green	14	2,707	3,725	459.43	983	0.00	15	73	5.21	45.21	459.43	14	2,707	3,725	459.43	983	0.00	15	73	5.21	45.21	459.43
434	Missouri	14	3,330	3,540	490.71	1,042	0.00	27	72	5.14	38.79	490.71	14	3,330	3,540	490.71	1,042	0.00	27	72	5.14	38.79	490.71
472	New Mexico St.	12	1,731	2,891	385.17	851	0.00	12	51	4.25	37.92	385.17	12	1,731	2,891	385.17	851	0.00	12	51	4.25	37.92	385.17
473	New Mexico	12	3,706	1,356	421.83	781	0.00	5	44	3.67	30.25	421.83	12	3,706	1,356	421.83	781	0.00	5	44	3.67	30.25	421.83
688	Syracuse	13	2,533	2,366	376.85	958	0.00	12	99	7.62	61.85	376.85	13	2,533	2,366	376.85	958	0.00	12	99	7.62	61.85	376.85
